ticker,company,date,article_count,negative_article_count,neg_earnings_guidance,neg_demand_growth,neg_legal_regulatory,neg_product_technology,neg_strategy_management,neg_competition_pressure,neg_other,total_classified_negative_categories
META,Meta,2023-04-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-01,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-05-02,2,1,0,0,0,0,1,0,0,1
META,Meta,2023-05-04,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-15,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-22,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-23,6,1,1,0,0,0,1,1,0,3
META,Meta,2023-05-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-25,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-26,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-05-30,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-02,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-14,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-15,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-16,4,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-21,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-22,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-06-26,1,1,0,0,0,0,1,0,0,1
META,Meta,2023-06-29,1,1,0,0,0,0,1,0,0,1
META,Meta,2023-06-30,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-03,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-04,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-10,1,1,0,0,0,0,0,0,1,1
META,Meta,2023-07-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-13,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-18,2,1,1,0,0,0,0,0,0,1
META,Meta,2023-07-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-26,4,1,0,0,1,0,0,0,0,1
META,Meta,2023-07-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-28,4,0,0,0,0,0,0,0,0,0
META,Meta,2023-07-31,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-01,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-04,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-07,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-15,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-21,2,2,0,1,2,0,0,0,0,3
META,Meta,2023-08-23,2,1,0,0,1,0,0,0,0,1
META,Meta,2023-08-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-08-30,1,1,0,0,1,0,0,1,0,2
META,Meta,2023-08-31,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-09-11,4,1,0,0,1,0,0,0,0,1
META,Meta,2023-09-12,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-09-13,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-09-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-09-20,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-09-23,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-09-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-09-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-06,1,1,0,0,0,0,0,0,1,1
META,Meta,2023-10-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-11,3,2,0,1,1,0,0,0,1,3
META,Meta,2023-10-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-18,2,1,0,0,1,0,0,0,0,1
META,Meta,2023-10-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-10-23,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-11-01,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-11-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-11-03,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-11-06,2,1,0,0,1,0,0,0,0,1
META,Meta,2023-11-07,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-11-09,2,1,0,1,0,0,1,0,0,2
META,Meta,2023-11-13,3,0,0,0,0,0,0,0,0,0
META,Meta,2023-11-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-11-19,1,1,0,0,1,0,0,0,0,1
META,Meta,2023-11-30,2,1,0,0,0,0,1,0,0,1
META,Meta,2023-12-05,3,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-06,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-07,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-15,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-18,2,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-23,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-24,1,1,1,0,1,0,0,0,0,2
META,Meta,2023-12-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2023-12-29,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-03,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-04,1,1,0,0,0,0,0,1,0,1
META,Meta,2024-01-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-15,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-17,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-18,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-23,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-24,1,1,1,1,0,0,1,0,0,3
META,Meta,2024-01-25,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-29,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-01-31,4,1,0,0,0,0,1,0,0,1
META,Meta,2024-02-01,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-02,5,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-05,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-06,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-08,2,1,0,1,1,0,0,0,0,2
META,Meta,2024-02-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-14,7,1,1,1,0,0,0,1,0,3
META,Meta,2024-02-15,5,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-21,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-22,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-27,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-02-29,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-01,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-06,4,2,1,1,1,0,0,1,0,4
META,Meta,2024-03-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-11,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-12,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-18,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-19,4,2,1,2,2,0,0,0,0,5
META,Meta,2024-03-20,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-21,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-22,2,1,1,0,1,0,0,0,0,2
META,Meta,2024-03-26,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-03-27,1,1,0,0,1,0,0,0,0,1
META,Meta,2024-03-28,1,1,0,0,1,0,0,0,0,1
META,Meta,2024-04-02,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-04,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-06,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-11,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-15,3,1,1,1,0,0,1,0,0,3
META,Meta,2024-04-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-22,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-24,2,1,1,1,0,0,0,0,0,2
META,Meta,2024-04-25,4,3,3,1,0,0,0,0,0,4
META,Meta,2024-04-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-04-30,4,1,1,0,1,0,0,1,0,3
META,Meta,2024-05-01,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-06,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-09,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-10,1,1,0,1,1,0,0,1,0,3
META,Meta,2024-05-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-15,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-22,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-23,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-29,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-30,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-05-31,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-03,2,1,0,0,0,0,0,0,1,1
META,Meta,2024-06-04,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-05,6,1,0,0,1,0,0,0,0,1
META,Meta,2024-06-06,2,1,0,0,1,0,0,0,0,1
META,Meta,2024-06-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-18,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-21,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-25,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-06-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-01,3,1,0,1,1,0,0,0,0,2
META,Meta,2024-07-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-09,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-11,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-18,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-19,2,1,0,1,1,0,0,0,0,2
META,Meta,2024-07-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-21,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-22,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-23,2,1,1,1,0,0,0,0,0,2
META,Meta,2024-07-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-07-25,1,1,1,0,0,0,0,0,0,1
META,Meta,2024-07-29,3,2,1,1,1,0,0,0,0,3
META,Meta,2024-07-31,3,1,0,0,0,0,0,0,1,1
META,Meta,2024-08-01,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-02,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-05,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-06,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-09,1,1,0,1,1,0,0,0,0,2
META,Meta,2024-08-13,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-16,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-22,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-08-31,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-03,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-05,4,2,0,2,2,0,0,0,0,4
META,Meta,2024-09-09,2,2,1,1,0,0,0,0,1,3
META,Meta,2024-09-11,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-16,1,1,1,1,0,0,0,0,0,2
META,Meta,2024-09-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-18,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-24,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-29,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-09-30,3,1,1,0,1,0,0,0,0,2
META,Meta,2024-10-02,2,2,0,0,2,0,0,0,0,2
META,Meta,2024-10-03,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-07,2,1,0,0,1,0,0,0,0,1
META,Meta,2024-10-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-10,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-14,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-15,2,1,0,0,1,0,0,0,0,1
META,Meta,2024-10-17,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-18,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-21,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-22,2,1,0,0,1,0,0,1,0,2
META,Meta,2024-10-23,3,1,0,1,1,0,0,0,0,2
META,Meta,2024-10-24,3,1,0,1,1,0,0,0,0,2
META,Meta,2024-10-25,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-28,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-29,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-30,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-10-31,4,1,0,0,0,0,0,0,1,1
META,Meta,2024-11-01,2,1,1,1,0,0,1,0,0,3
META,Meta,2024-11-04,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-05,2,1,0,0,1,0,0,0,0,1
META,Meta,2024-11-08,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-11,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-15,4,2,0,0,2,0,0,0,0,2
META,Meta,2024-11-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-18,6,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-19,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-20,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-21,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-22,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-25,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-11-29,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-04,3,2,0,0,1,0,1,0,0,2
META,Meta,2024-12-05,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-06,3,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-09,4,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-12,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-17,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-18,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-19,2,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-23,1,1,0,1,0,0,0,0,0,1
META,Meta,2024-12-26,1,0,0,0,0,0,0,0,0,0
META,Meta,2024-12-31,2,1,0,1,0,0,0,0,0,1
META,Meta,2025-01-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-06,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-07,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-08,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-10,3,1,0,0,1,0,0,0,0,1
META,Meta,2025-01-13,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-21,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-22,1,1,0,0,1,0,0,0,0,1
META,Meta,2025-01-23,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-24,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-27,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-28,4,1,0,1,1,0,0,1,0,3
META,Meta,2025-01-29,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-30,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-01-31,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-01,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-04,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-05,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-06,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-10,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-11,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-12,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-13,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-14,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-18,4,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-19,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-20,4,1,0,0,1,0,0,0,0,1
META,Meta,2025-02-21,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-24,4,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-26,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-02-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-01,1,1,0,1,1,0,0,0,0,2
META,Meta,2025-03-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-04,3,1,0,0,1,0,0,0,0,1
META,Meta,2025-03-05,3,1,0,1,1,0,0,0,0,2
META,Meta,2025-03-06,4,1,0,1,0,0,0,0,0,1
META,Meta,2025-03-07,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-10,4,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-11,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-12,3,1,0,0,1,0,0,0,0,1
META,Meta,2025-03-13,2,1,1,0,0,0,0,0,0,1
META,Meta,2025-03-14,1,1,0,0,1,0,0,0,0,1
META,Meta,2025-03-17,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-18,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-19,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-20,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-21,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-24,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-25,3,2,0,0,2,0,0,1,0,3
META,Meta,2025-03-26,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-27,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-28,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-03-30,1,1,1,1,0,0,0,0,0,2
META,Meta,2025-03-31,4,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-01,6,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-04,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-06,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-08,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-10,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-11,1,1,0,0,0,0,0,0,1,1
META,Meta,2025-04-12,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-14,2,1,0,0,1,0,0,0,0,1
META,Meta,2025-04-15,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-16,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-18,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-20,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-21,1,1,1,0,0,0,0,0,0,1
META,Meta,2025-04-22,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-23,3,2,0,1,1,0,0,0,1,3
META,Meta,2025-04-24,1,1,0,0,1,0,0,0,0,1
META,Meta,2025-04-25,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-28,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-29,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-04-30,5,1,0,0,1,0,0,0,0,1
META,Meta,2025-05-01,5,1,0,1,0,0,1,0,0,2
META,Meta,2025-05-02,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-03,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-06,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-08,3,2,1,2,0,0,0,0,0,3
META,Meta,2025-05-09,3,1,0,0,1,0,0,1,0,2
META,Meta,2025-05-12,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-13,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-14,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-16,2,1,0,0,0,0,0,0,1,1
META,Meta,2025-05-19,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-20,3,1,0,1,1,0,0,0,0,2
META,Meta,2025-05-21,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-22,4,1,0,0,1,0,0,0,0,1
META,Meta,2025-05-23,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-27,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-28,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-05-29,3,1,1,0,0,0,0,0,0,1
META,Meta,2025-06-03,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-04,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-06,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-07,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-09,4,1,0,0,0,0,0,0,1,1
META,Meta,2025-06-10,6,1,0,0,0,0,0,0,1,1
META,Meta,2025-06-11,4,1,1,0,0,0,0,0,0,1
META,Meta,2025-06-12,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-13,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-16,7,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-17,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-18,7,2,0,1,1,0,0,0,0,2
META,Meta,2025-06-19,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-20,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-22,2,1,0,0,0,0,0,0,1,1
META,Meta,2025-06-23,154,1,0,1,1,0,0,0,0,2
META,Meta,2025-06-24,6,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-25,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-26,4,2,1,1,2,0,0,0,0,4
META,Meta,2025-06-27,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-06-30,5,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-01,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-02,2,1,1,0,1,0,0,0,0,2
META,Meta,2025-07-05,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-07,4,1,1,0,0,0,0,1,0,2
META,Meta,2025-07-08,6,2,2,1,1,0,1,0,0,5
META,Meta,2025-07-09,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-10,3,1,1,1,1,0,0,0,0,3
META,Meta,2025-07-11,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-14,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-15,2,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-16,7,1,0,1,1,0,0,0,0,2
META,Meta,2025-07-17,1,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-18,3,0,0,0,0,0,0,0,0,0
META,Meta,2025-07-19,1,1,0,0,0,0,0,0,1,1
